gene	pip	chr
LINC01029	0.047	18
SALL3	0.00833333333333333	18
ATP9B	0.0233333333333333	18
NFATC1	0.061	18
LOC284240	0.0183333333333333	18
LOC284241	0.0515	18
CTDP1	0.017	18
KCNG2	0.000333333333333333	18
SLC66A2	0.00216666666666667	18
HSBP1L1	0.356333333333333	18
TXNL4A	0.0413333333333333	18
RBFA	0.0035	18
RBFADN	0.0246666666666667	18
ADNP2	0.027	18
PARD6G-AS1	0.0235	18
PARD6G	0.059	18
PLPP2	0	19
MIER2	0	19
THEG	0.0385	19
C2CD4C	0	19
SHC2	0	19
ODF3L2	0	19
MADCAM1	0	19
TPGS1	0	19
CDC34	0	19
GZMM	0	19
BSG	0.0131666666666667	19
HCN2	0	19
POLRMT	0	19
FGF22	0.0158333333333333	19
RNF126	0	19
FSTL3	0	19
PRSS57	0	19
PALM	0	19
MISP	0	19
PTBP1	0.0803333333333333	19
PLPPR3	0	19
AZU1	0.0675	19
PRTN3	0.0416666666666667	19
ELANE	0	19
CFD	0	19
MED16	0	19
R3HDM4	0	19
KISS1R	0	19
ARID3A	0.0651666666666667	19
WDR18	0	19
GRIN3B	0	19
TMEM259	0.132166666666667	19
CNN2	0	19
ABCA7	0	19
ARHGAP45	0	19
POLR2E	0	19
GPX4	0	19
SBNO2	0	19
STK11	0.0526666666666667	19
CBARP	0	19
ATP5F1D	0	19
MIDN	0	19
CIRBP-AS1	0.1005	19
EFNA2	0	19
PWWP3A	0.0863333333333333	19
NDUFS7	0	19
GAMT	0	19
DAZAP1	0	19
APC2	0	19
C19orf25	0	19
PCSK4	0	19
REEP6	0.0278333333333333	19
ADAMTSL5	0	19
PLK5	0	19
MEX3D	0	19
MBD3	0	19
UQCR11	0	19
TCF3	0.0406666666666667	19
ONECUT3	0	19
ATP8B3	0	19
REXO1	0	19
KLF16	0	19
ABHD17A	0.066	19
ADAT3	0	19
SCAMP4	0	19
CSNK1G2	0	19
CSNK1G2-AS1	0	19
BTBD2	0	19
MKNK2	0	19
MOB3A	0	19
IZUMO4	0	19
AP3D1	0	19
DOT1L	0	19
SF3A2	0	19
AMH	0	19
JSRP1	0	19
OAZ1	0	19
PEAK3	0	19
LINGO3	0	19
LSM7	0	19
SPPL2B	0	19
TMPRSS9	0	19
TIMM13	0	19
LMNB2	0	19
LINC01775	0	19
GADD45B	0	19
GNG7	0	19
DIRAS1	0.0205	19
SLC39A3	0.0205	19
SGTA	0	19
THOP1	0	19
ZNF554	0	19
ZNF555	0	19
ZNF556	0	19
ZNF57	0	19
ZNF77	0	19
TLE6	0	19
TLE2	0	19
TLE5	0.026	19
GNA11	0	19
GNA15	0.119833333333333	19
LOC100996351	0	19
S1PR4	0	19
NCLN	0	19
CELF5	0	19
NFIC	0	19
SMIM24	0	19
DOHH	0	19
FZR1	0	19
C19orf71	0.0565	19
MFSD12	0	19
HMG20B	0	19
GIPC3	0	19
TBXA2R	0	19
CACTIN	0.0971666666666667	19
PIP5K1C	0	19
TJP3	0	19
ZFR2	0	19
NMRK2	0	19
PIAS4	0.0163333333333333	19
ZBTB7A	0	19
MAP2K2	0	19
CREB3L3	0	19
SIRT6	0	19
ANKRD24	0	19
EBI3	0.016	19
YJU2	0	19
SHD	0.0548333333333333	19
TMIGD2	0	19
FSD1	0.0151666666666667	19
STAP2	0.0688333333333333	19
MPND	0	19
SH3GL1	0	19
CHAF1A	0	19
UBXN6	0.00583333333333333	19
HDGFL2	0.091	19
PLIN4	0	19
PLIN5	0	19
LRG1	0	19
SEMA6B	0	19
TNFAIP8L1	0	19
MYDGF	0	19
DPP9	0	19
DPP9-AS1	0	19
MIR7-3HG	0	19
FEM1A	0	19
TICAM1	0	19
PLIN3	0	19
ARRDC5	0.00116666666666667	19
UHRF1	0	19
KDM4B	0	19
PTPRS	0	19
ZNRF4	0.0433333333333333	19
TINCR	0	19
SAFB2	0	19
SAFB	0	19
HSD11B1L	0.0095	19
RPL36	0.0278333333333333	19
LONP1	0.207666666666667	19
CATSPERD	0.00966666666666667	19
PRR22	0	19
DUS3L	0	19
NRTN	0	19
FUT3	0.0185	19
LOC101928844	0	19
FUT5	0	19
NDUFA11	0.157833333333333	19
VMAC	0	19
RANBP3	0	19
LOC100128568	0	19
RFX2	0	19
ACSBG2	0	19
MLLT1	0	19
ACER1	0.033	19
CLPP	0	19
GTF2F1	0	19
LOC390877	0	19
KHSRP	0.141833333333333	19
SLC25A41	0	19
SLC25A23	0.157833333333333	19
CRB3	0	19
DENND1C	0.0146666666666667	19
TUBB4A	0.519666666666667	19
TNFSF9	0	19
CD70	0	19
TNFSF14	0	19
C3	0	19
GPR108	0	19
TRIP10	0	19
SH2D3A	0	19
VAV1	0	19
ADGRE1	0	19
ADGRE4P	0	19
FLJ25758	0	19
MBD3L2B	0	19
MBD3L5	0	19
MBD3L4	0	19
MBD3L3	0	19
ZNF557	0.0245	19
INSR	0	19
ARHGEF18	0	19
PEX11G	0	19
TEX45	0	19
ZNF358	0.00833333333333333	19
MCOLN1	0	19
PNPLA6	0.015	19
CAMSAP3	0	19
XAB2	0	19
PCP2	0	19
STXBP2	0	19
RETN	0	19
MCEMP1	0	19
TRAPPC5	0	19
FCER2	0	19
CLEC4G	0	19
CD209	0	19
CLEC4M	0	19
CLEC4GP1	0	19
EVI5L	0	19
PRR36	0	19
LYPLA2P2	0	19
LRRC8E	0	19
MAP2K7	0	19
TGFBR3L	0	19
SNAPC2	0	19
CTXN1	0	19
TIMM44	0	19
ELAVL1	0	19
CCL25	0	19
FBN3	0.0215	19
CERS4	0	19
CD320	0	19
NDUFA7	0	19
RPS28	0	19
KANK3	0	19
ANGPTL4	0	19
RAB11B-AS1	0.0508333333333333	19
RAB11B	0	19
MARCHF2	0	19
HNRNPM	0	19
PRAM1	0	19
ZNF414	0	19
MYO1F	0.0248333333333333	19
ADAMTS10	0	19
NFILZ	0	19
ACTL9	0	19
OR2Z1	0.004	19
ZNF558	0.0736666666666667	19
MBD3L1	0	19
MUC16	0	19
OR7G2	0	19
OR7G3	0	19
ZNF317	0.00266666666666667	19
OR7D2	0	19
ZNF699	0	19
ZNF559	0.0178333333333333	19
ZNF559-ZNF177	0.0166666666666667	19
ZNF266	0	19
ZNF560	0	19
ZNF426	0	19
ZNF121	0	19
ZNF561	0	19
ZNF561-AS1	0	19
ZNF562	0	19
ZNF812P	0	19
ZNF846	0	19
FBXL12	0	19
PIN1	0.0408333333333333	19
OLFM2	0	19
COL5A3	0	19
RDH8	0	19
MIR5589	0	19
C3P1	0	19
SHFL	0	19
ANGPTL6	0	19
EIF3G	0	19
DNMT1	0	19
S1PR2	0	19
MRPL4	0.137	19
ICAM1	0	19
ZGLP1	0.00966666666666667	19
FDX2	0	19
RAVER1	0	19
ICAM3	0	19
TYK2	0	19
CDC37	0	19
PDE4A	0	19
KEAP1	0	19
S1PR5	0	19
ATG4D	0	19
KRI1	0	19
CDKN2D	0.0356666666666667	19
AP1M2	0	19
SLC44A2	0.178333333333333	19
ILF3	0	19
QTRT1	0	19
DNM2	0.147666666666667	19
C19orf38	0	19
CARM1	0.149	19
YIPF2	0	19
SMARCA4	0	19
LDLR	0	19
SPC24	0	19
KANK2	0	19
DOCK6	0	19
LOC105372273	0.229166666666667	19
TSPAN16	0	19
RAB3D	0	19
CCDC159	0	19
PLPPR2	0	19
SWSAP1	0.065	19
EPOR	0	19
RGL3	0	19
CCDC151	0	19
PRKCSH	0	19
ELAVL3	0	19
ZNF653	0.0145	19
ECSIT	0	19
CNN1	0.0486666666666667	19
ELOF1	0	19
ACP5	0	19
ZNF627	0	19
HNRNPA1P10	0	19
ZNF833P	0	19
ZNF823	0	19
ZNF441	0	19
ZNF491	0	19
ZNF440	0	19
ZNF439	0	19
ZNF69	0.168333333333333	19
ZNF700	0	19
ZNF763	0	19
ZNF433-AS1	0	19
ZNF844	0	19
ZNF788P	0	19
ZNF625-ZNF20	0	19
ZNF136	0	19
LOC100289333	0	19
ZNF44	0	19
ZNF563	0.0831666666666667	19
ZNF442	0	19
ZNF799	0	19
ZNF443	0	19
ZNF709	0	19
ZNF564	0	19
ZNF490	0	19
ZNF791	0	19
MAN2B1	0	19
WDR83	0	19
DHPS	0.000333333333333333	19
FBXW9	0	19
TNPO2	0	19
GET3	0	19
BEST2	0	19
HOOK2	0	19
JUNB	0	19
PRDX2	0.0768333333333333	19
RNASEH2A	0	19
RTBDN	0.056	19
MAST1	0.0118333333333333	19
DNASE2	0	19
GCDH	0	19
SYCE2	0	19
FARSA	0	19
FARSA-AS1	0	19
CALR	0	19
RAD23A	0	19
DAND5	0	19
NFIX	0	19
LYL1	0	19
TRMT1	0	19
NACC1	0	19
IER2	0.0465	19
CACNA1A	0	19
CCDC130	0	19
MRI1	0	19
C19orf53	0.0678333333333333	19
ZSWIM4	0.0275	19
LOC284454	0	19
NANOS3	0	19
C19orf57	0.0186666666666667	19
CC2D1A	0.0148333333333333	19
PODNL1	0	19
DCAF15	0	19
RFX1	0	19
IL27RA	0	19
PALM3	0.249666666666667	19
MISP3	0	19
C19orf67	0	19
PRKACA	0	19
ASF1B	0.198833333333333	19
LOC100507373	0	19
ADGRL1	0	19
LINC01841	0	19
ADGRE5	0	19
DDX39A	0	19
PKN1	0.0711666666666667	19
GIPC1	0	19
DNAJB1	0.0095	19
TECR	0	19
NDUFB7	0	19
CLEC17A	0	19
ADGRE3	0	19
ZNF333	0.00166666666666667	19
ADGRE2	0.0571666666666667	19
OR7C1	0	19
OR7A10	0.047	19
OR7A17	0	19
OR7C2	0.0131666666666667	19
SLC1A6	0	19
CCDC105	0	19
CASP14	0	19
SYDE1	0	19
ILVBL	0	19
NOTCH3	0	19
EPHX3	0	19
BRD4	0.0843333333333333	19
AKAP8	0	19
AKAP8L	0.128333333333333	19
WIZ	0	19
RASAL3	0	19
PGLYRP2	0	19
CYP4F22	0	19
CYP4F8	0	19
CYP4F3	0	19
CYP4F12	0	19
CYP4F24P	0	19
OR10H5	0	19
OR10H1	0	19
UCA1	0	19
CLEC4O	0	19
CYP4F2	0	19
CYP4F11	0	19
OR10H4	0	19
LINC00661	0	19
LINC00905	0	19
LINC01855	0	19
TPM4	0.00116666666666667	19
RAB8A	0	19
HSH2D	0	19
CIB3	0.0295	19
AP1M1	0	19
KLF2	0.00266666666666667	19
EPS15L1	0	19
CALR3	0.0296666666666667	19
C19orf44	0	19
CHERP	0	19
SLC35E1	0	19
MED26	0	19
SMIM7	0	19
TMEM38A	0	19
NWD1	0	19
SIN3B	0	19
F2RL3	0	19
CPAMD8	0	19
HAUS8	0.0736666666666667	19
MYO9B	0.1585	19
USE1	0	19
OCEL1	0	19
NR2F6	0	19
USHBP1	0	19
BABAM1	0	19
ANKLE1	0	19
ABHD8	0	19
DDA1	0	19
ANO8	0	19
GTPBP3	0	19
PLVAP	0	19
BISPR	0	19
MVB12A	0	19
TMEM221	0	19
NXNL1	0	19
SLC27A1	0	19
LOC100507551	0	19
PGLS	0	19
NIBAN3	0	19
COLGALT1	0	19
UNC13A	0	19
MAP1S	0.157	19
FCHO1	0	19
B3GNT3	0	19
INSL3	0	19
JAK3	0	19
RPL18A	0	19
SLC5A5	0	19
CCDC124	0	19
KCNN1	0	19
ARRDC2	0.0451666666666667	19
IL12RB1	0	19
MAST3	0	19
PIK3R2	0	19
IFI30	0	19
MPV17L2	0	19
RAB3A	0	19
PDE4C	0	19
LOC729966	0	19
IQCN	0	19
LSM4	0	19
PGPEP1	0	19
GDF15	0	19
LRRC25	0	19
SSBP4	0	19
ELL	0	19
FKBP8	0	19
KXD1	0	19
UBA52	0.0643333333333333	19
REX1BD	0	19
CRLF1	0	19
TMEM59L	0.00283333333333333	19
KLHL26	0	19
CRTC1	0.0313333333333333	19
COMP	0	19
UPF1	0	19
COPE	0	19
DDX49	0	19
HOMER3	0	19
HOMER3-AS1	0	19
SUGP2	0	19
ARMC6	0	19
SLC25A42	0	19
TMEM161A	0	19
BORCS8-MEF2B	0	19
RFXANK	0	19
NR2C2AP	0	19
NCAN	0	19
HAPLN4	0	19
TM6SF2	0	19
SUGP1	0	19
MAU2	0.0055	19
GATAD2A	0	19
NDUFA13	0	19
YJEFN3	0	19
CILP2	0	19
PBX4	0	19
GMIP	0.00716666666666667	19
ATP13A1	0	19
ZNF101	0	19
ZNF14	0.0126666666666667	19
LINC00663	0	19
ZNF56	0	19
ZNF506	0	19
ZNF253	0	19
ZNF93	0	19
ZNF682	0	19
ZNF90	0	19
ZNF486	0	19
ZNF826P	0	19
ZNF737	0	19
ZNF626	0	19
ZNF66	0	19
ZNF85	0	19
ZNF430	0	19
ZNF714	0	19
ZNF431	0	19
ZNF708	0	19
ZNF738	0	19
ZNF493	0	19
LINC00664	0	19
ZNF429	0	19
LOC400682	0.039	19
ZNF100	0	19
ZNF43	0.200666666666667	19
ZNF208	0	19
ZNF257	0	19
ZNF676	0.0988333333333333	19
ZNF729	0	19
ZNF98	0	19
LOC105376917	0.087	19
LOC101929124	0	19
GOLGA2P9	0	19
LOC100996349	0	19
LINC01785	0.0275	19
ZNF492	0	19
ZNF99	0	19
ZNF723	0	19
ZNF728	0	19
LINC01859	0	19
LINC01858	0	19
ZNF730	0	19
ZNF724	0	19
IPO5P1	0	19
ZNF91	0	19
LINC01224	0	19
ZNF675	0	19
ZNF681	0	19
RPSAP58	0	19
ZNF726	0	19
LOC100505851	0	19
ZNF254	0	19
HAVCR1P1	0.0155	19
LOC101927151	0	19
LOC100420587	0	19
LOC102724908	0	19
LINC01532	0	19
UQCRFS1	0	19
LOC284395	0	19
VSTM2B	0.0668333333333333	19
POP4	0	19
PLEKHF1	0	19
C19orf12	0.127	19
CCNE1	0	19
URI1	0	19
ZNF536	0	19
LINC01791	0.0243333333333333	19
TSHZ3	0	19
THEG5	0.0521666666666667	19
LINC01533	0	19
LINC01782	0	19
ZNF507	0	19
LOC400684	0	19
DPY19L3	0	19
PDCD5	0	19
ANKRD27	0	19
RGS9BP	0.017	19
NUDT19	0	19
TDRD12	0	19
SLC7A9	0	19
CEP89	0	19
FAAP24	0	19
RHPN2	0	19
GPATCH1	0	19
WDR88	0	19
LRP3	0	19
SLC7A10	0	19
CEBPA	0	19
CEBPA-DT	0	19
CEBPG	0.0931666666666667	19
PEPD	0.00533333333333333	19
CHST8	0	19
KCTD15	0	19
LSM14A	0	19
GARRE1	0.0113333333333333	19
GPI	0	19
PDCD2L	0	19
UBA2	0	19
WTIP	0.0781666666666667	19
ZNF807P	0	19
SCGB1B2P	0	19
ZNF302	0	19
ZNF181	0	19
ZNF599	0	19
LINC01801	0	19
LINC00904	0	19
LINC01838	0	19
ZNF30	0	19
ZNF792	0	19
GRAMD1A	0	19
SCN1B	0	19
HPN	0	19
HPN-AS1	0	19
FXYD3	0	19
LGI4	0.0521666666666667	19
FXYD1	0	19
FXYD7	0	19
FXYD5	0.115166666666667	19
LSR	0	19
USF2	0	19
HAMP	0	19
MAG	0.0095	19
CD22	0	19
FFAR1	0	19
FFAR3	0	19
GPR42	0.06	19
LINC01531	0	19
FFAR2	0.197	19
DMKN	0.0248333333333333	19
SBSN	0	19
GAPDHS	0	19
TMEM147-AS1	0	19
TMEM147	0	19
ATP4A	0	19
LINC01766	0	19
HAUS5	0	19
RBM42	0	19
COX6B1	0	19
UPK1A	0	19
ZBTB32	0	19
KMT2B	0	19
U2AF1L4	0	19
PROSER3	0	19
ARHGAP33	0	19
LINC01529	0	19
PRODH2	0	19
NPHS1	0	19
KIRREL2	0	19
APLP1	0	19
NFKBID	0	19
TYROBP	0.0195	19
LRFN3	0	19
LOC105372383	0	19
SYNE4	0.00516666666666667	19
ALKBH6	0	19
CLIP3	0	19
LOC101927572	0	19
THAP8	0	19
WDR62	0	19
OVOL3	0	19
TBCB	0	19
CAPNS1	0	19
COX7A1	0	19
ZNF565	0	19
LINC00665	0	19
ZFP14	0.0151666666666667	19
ZFP82	0	19
ZNF566	0	19
LOC728752	0.181166666666667	19
ZNF260	0	19
ZNF529	0	19
ZNF529-AS1	0	19
ZNF382	0	19
ZNF461	0	19
ZNF567	0	19
ZNF850	0	19
LOC728485	0	19
ZNF790-AS1	0	19
ZNF790	0	19
ZNF345	0.0491666666666667	19
ZNF829	0	19
ZNF568	0	19
ZNF420	0	19
ZNF585A	0	19
ZNF585B	0	19
ZNF383	0	19
LINC01535	0	19
LOC284412	0	19
ZNF875	0	19
ZNF527	0.0698333333333333	19
ZNF569	0	19
ZNF570	0	19
ZNF793-AS1	0	19
ZNF793	0	19
ZNF571-AS1	0	19
ZNF540	0	19
ZFP30	0.0655	19
ZNF781	0	19
ZNF607	0	19
ZNF573	0	19
WDR87BP	0	19
WDR87	0	19
SIPA1L3	0	19
DPF1	0.053	19
PPP1R14A	0	19
SPINT2	0	19
YIF1B	0	19
KCNK6	0	19
CATSPERG	0	19
PSMD8	0	19
GGN	0	19
SPRED3	0	19
FAM98C	0	19
RASGRP4	0	19
RYR1	0	19
MAP4K1	0	19
LOC105372397	0	19
EIF3K	0	19
ACTN4	0	19
CAPN12	0	19
LGALS7	0	19
LGALS7B	0	19
LGALS4	0	19
ECH1	0	19
HNRNPL	0	19
RINL	0	19
SIRT2	0	19
NFKBIB	0	19
CCER2	0	19
SARS2	0	19
FBXO17	0	19
FBXO27	0.0388333333333333	19
ACP7	0	19
PAK4	0	19
IFNL3	0.0305	19
IFNL4	0	19
IFNL2	0.0405	19
IFNL1	0	19
LRFN1	0	19
GMFG	0	19
SAMD4B	0	19
PAF1	0	19
MED29	0	19
PLEKHG2	0	19
SUPT5H	0	19
TIMM50	0	19
DLL3	0.0498333333333333	19
SELENOV	0.0221666666666667	19
LGALS13	0.022	19
LOC100129935	0	19
LGALS16	0	19
LGALS17A	0.0495	19
LGALS14	0	19
CLC	0.110833333333333	19
LEUTX	0	19
DYRK1B	0	19
FBL	0	19
FCGBP	0	19
PSMC4	0	19
ZNF546	0	19
ZNF780B	0	19
ZNF780A	0	19
MAP3K10	0	19
TTC9B	0	19
CCNP	0	19
AKT2	0.0498333333333333	19
C19orf47	0	19
PLD3	0.0151666666666667	19
HIPK4	0.0486666666666667	19
PRX	0	19
SERTAD3	0.0701666666666667	19
BLVRB	0	19
SPTBN4	0	19
SHKBP1	0.0168333333333333	19
LTBP4	0	19
NUMBL	0	19
COQ8B	0	19
ITPKC	0.0768333333333333	19
C19orf54	0	19
SNRPA	0	19
RAB4B-EGLN2	0	19
CYP2T1P	0	19
CYP2A6	0	19
CYP2A7	0	19
CYP2G1P	0	19
CYP2B7P	0	19
CYP2B6	0	19
CYP2A13	0	19
CYP2F1	0.028	19
CYP2S1	0	19
AXL	0	19
HNRNPUL1	0.0241666666666667	19
CCDC97	0	19
TGFB1	0	19
B9D2	0	19
TMEM91	0	19
EXOSC5	0	19
BCKDHA	0	19
B3GNT8	0	19
DMAC2	0	19
ERICH4	0	19
PCAT19	0.00933333333333333	19
LINC01480	0.111333333333333	19
CEACAM21	0	19
CEACAM4	0.014	19
CEACAM7	0	19
CEACAM5	0.00283333333333333	19
CEACAM6	0	19
CEACAM3	0	19
LYPD4	0.0408333333333333	19
DMRTC2	0.0151666666666667	19
RPS19	0.173333333333333	19
ARHGEF1	0	19
ERFL	0.0158333333333333	19
RABAC1	0	19
ATP1A3	0	19
GRIK5	0	19
ZNF574	0	19
POU2F2	0	19
DEDD2	0.0841666666666667	19
ZNF526	0	19
GSK3A	0.383	19
ERF	0	19
CIC	0	19
PRR19	0	19
TMEM145	0	19
MEGF8	0	19
LIPE	0	19
LIPE-AS1	0	19
PSG3	0	19
PSG8	0.113333333333333	19
PSG8-AS1	0	19
PSG10P	0	19
PSG1	0	19
PSG6	0	19
PSG7	0	19
PSG11	0	19
PSG2	0	19
PSG5	0	19
PSG4	0	19
PSG9	0	19
PRG1	0	19
CD177	0	19
TEX101	0	19
LYPD3	0	19
PHLDB3	0.0955	19
ETHE1	0	19
ZNF575	0	19
XRCC1	0	19
PINLYP	0	19
IRGQ	0	19
ZNF576	0	19
ZNF428	0	19
CADM4	0	19
PLAUR	0.0385	19
IRGC	0	19
SMG9	0	19
KCNN4	0	19
LYPD5	0	19
ZNF283	0	19
ZNF404	0	19
LOC100505715	0.000833333333333333	19
ZNF45	0	19
ZNF221	0	19
ZNF155	0	19
LOC101928063	0	19
ZNF230	0	19
ZNF222	0	19
ZNF223	0	19
ZNF284	0	19
ZNF224	0	19
LOC100379224	0.0531666666666667	19
ZNF225	0	19
ZNF234	0	19
ZNF226	0	19
ZNF227	0.0305	19
ZNF233	0	19
ZNF235	0	19
ZNF112	0.225666666666667	19
ZNF285	0	19
ZNF229	0	19
ZNF180	0.053	19
CEACAM20	0	19
CEACAM22P	0	19
IGSF23	0	19
PVR	0	19
CEACAM19	0	19
CEACAM16	0	19
BCL3	0	19
CBLC	0	19
BCAM	0.0575	19
NECTIN2	0	19
TOMM40	0.0261666666666667	19
APOE	0	19
APOC1	0	19
APOC1P1	0.1275	19
APOC4-APOC2	0	19
CLPTM1	0	19
RELB	0	19
CLASRP	0	19
GEMIN7	0	19
GEMIN7-AS1	0	19
PPP1R37	0	19
NKPD1	0.0691666666666667	19
TRAPPC6A	0	19
BLOC1S3	0	19
EXOC3L2	0	19
MARK4	0	19
CKM	0	19
KLC3	0.00483333333333333	19
ERCC2	0	19
PPP1R13L	0	19
ERCC1	0	19
POLR1G	0	19
FOSB	0	19
RTN2	0.115	19
VASP	0	19
OPA3	0	19
GPR4	0	19
EML2	0	19
EML2-AS1	0	19
GIPR	0	19
SNRPD2	0.0585	19
QPCTL	0	19
FBXO46	0	19
MEIOSIN	0	19
DM1-AS	0	19
DMPK	0.00366666666666667	19
RSPH6A	0	19
SYMPK	0	19
FOXA3	0	19
IRF2BP1	0	19
MYPOP	0	19
NANOS2	0.025	19
NOVA2	0	19
CCDC61	0	19
PGLYRP1	0.0533333333333333	19
IGFL3	0	19
IGFL2	0	19
IGFL2-AS1	0.0151666666666667	19
LOC93429	0	19
HIF3A	0	19
PPP5C	0	19
CCDC8	0	19
PNMA8A	0	19
PPP5D1	0	19
CALM3	0	19
PTGIR	0.00883333333333333	19
GNG8	0.178	19
DACT3	0	19
DACT3-AS1	0	19
PRKD2	0	19
STRN4	0	19
FKRP	0	19
SLC1A5	0	19
AP2S1	0	19
ARHGAP35	0	19
NPAS1	0	19
TMEM160	0	19
ZC3H4	0	19
SAE1	0.0323333333333333	19
BBC3	0	19
CCDC9	0.0738333333333333	19
C5AR1	0.128	19
C5AR2	0	19
DHX34	0	19
MEIS3	0	19
SLC8A2	0	19
KPTN	0.003	19
NAPA-AS1	0	19
NAPA	0	19
ZNF541	0	19
BICRA	0	19
EHD2	0	19
NOP53	0	19
NOP53-AS1	0	19
SELENOW	0.0648333333333333	19
TPRX1	0	19
CRX	0	19
SULT2A1	0	19
BSPH1	0	19
ELSPBP1	0	19
CABP5	0	19
PLA2G4C	0	19
PLA2G4C-AS1	0	19
LIG1	0.0628333333333333	19
ZSWIM9	0	19
CARD8	0	19
CARD8-AS1	0	19
ZNF114	0.0958333333333333	19
CCDC114	0.0598333333333333	19
EMP3	0	19
TMEM143	0	19
SYNGR4	0.0566666666666667	19
KDELR1	0	19
GRIN2D	0	19
GRWD1	0.0676666666666667	19
KCNJ14	0	19
CYTH2	0	19
LMTK3	0	19
SULT2B1	0.0641666666666667	19
FAM83E	0	19
SPHK2	0	19
SEC1P	0.113	19
NTN5	0.042	19
FUT2	0	19
LOC105447645	0	19
MAMSTR	0	19
RASIP1	0	19
IZUMO1	0.02	19
FUT1	0	19
FGF21	0	19
BCAT2	0	19
HSD17B14	0	19
PLEKHA4	0	19
PPP1R15A	0	19
TULP2	0	19
NUCB1	0	19
NUCB1-AS1	0	19
DHDH	0.186833333333333	19
BAX	0	19
FTL	0	19
GYS1	0	19
RUVBL2	0	19
LOC101059948	0	19
CGB1	0	19
CGB5	0	19
CGB8	0	19
CGB7	0	19
NTF4	0	19
KCNA7	0	19
SNRNP70	0	19
C19orf73	0	19
PPFIA3	0	19
HRC	0	19
TRPM4	0.121166666666667	19
SLC6A16	0	19
CD37	0	19
TEAD2	0	19
LOC101928295	0	19
KASH5	0	19
PTH2	0.0538333333333333	19
GFY	0	19
SLC17A7	0	19
ALDH16A1	0	19
FLT3LG	0	19
RPL13A	0	19
RPS11	0.0746666666666667	19
FCGRT	0	19
RCN3	0	19
NOSIP	0	19
PRRG2	0	19
PRR12	0	19
RRAS	0	19
SCAF1	0.00866666666666667	19
BCL2L12	0.018	19
PRMT1	0.064	19
CPT1C	0	19
TSKS	0	19
AP2A1	0	19
FUZ	0	19
MED25	0	19
PTOV1-AS1	0	19
PTOV1	0	19
PTOV1-AS2	0	19
PNKP	0	19
TBC1D17	0	19
IL4I1	0	19
ATF5	0	19
SIGLEC11	0	19
SIGLEC16	0	19
VRK3	0	19
ZNF473	0	19
LOC400710	0	19
SNAR-D	0.0466666666666667	19
IZUMO2	0	19
MYH14	0	19
KCNC3	0	19
NAPSB	0	19
NAPSA	0	19
NR1H2	0	19
POLD1	0	19
SPIB	0	19
MYBPC2	0.0526666666666667	19
FAM71E1	0.125	19
EMC10	0	19
JOSD2	0	19
ASPDH	0.110166666666667	19
LRRC4B	0.002	19
SYT3	0	19
C19orf81	0	19
SHANK1	0.0103333333333333	19
GPR32	0	19
LOC105372440	0	19
ACP4	0	19
C19orf48	0	19
KLK1	0	19
KLK15	0	19
LOC105372441	0	19
KLK3	0	19
KLK2	0	19
KLKP1	0	19
KLK4	0	19
KLK5	0	19
KLK6	0.0568333333333333	19
KLK7	0	19
KLK8	0	19
KLK9	0	19
KLK10	0	19
KLK11	0	19
KLK12	0	19
KLK13	0	19
KLK14	0.0408333333333333	19
CTU1	0.0106666666666667	19
SIGLEC9	0	19
SIGLEC7	0.0855	19
LOC101928517	0	19
MIR8074	0	19
CD33	0	19
SIGLECL1	0	19
LINC01872	0	19
IGLON5	0	19
VSIG10L	0	19
ETFB	0	19
CLDND2	0	19
NKG7	0	19
LIM2	0.0161666666666667	19
SIGLEC10-AS1	0.0151666666666667	19
SIGLEC8	0.0281666666666667	19
CEACAM18	0	19
SIGLEC12	0	19
SIGLEC6	0	19
ZNF175	0	19
LINC01530	0.0491666666666667	19
SIGLEC5	0.0111666666666667	19
SIGLEC14	0	19
SPACA6P-AS	0	19
SPACA6	0	19
HAS1	0	19
FPR1	0	19
FPR2	0	19
FPR3	0	19
ZNF577	0	19
ZNF649-AS1	0	19
ZNF649	0	19
ZNF613	0	19
ZNF350-AS1	0	19
ZNF350	0	19
ZNF615	0	19
ZNF614	0	19
ZNF432	0	19
ZNF841	0	19
ZNF616	0	19
ZNF836	0	19
PPP2R1A	0	19
ZNF766	0	19
ZNF480	0	19
ZNF610	0	19
ZNF880	0	19
ZNF528-AS1	0	19
ZNF528	0	19
ZNF534	0	19
ZNF578	0	19
ZNF808	0	19
ZNF701	0	19
ZNF137P	0	19
ZNF83	0	19
ZNF611	0	19
ZNF600	0	19
ZNF28	0	19
ZNF468	0	19
ZNF320	0.241666666666667	19
ZNF888	0	19
ZNF321P	0	19
ZNF816-ZNF321P	0	19
ZNF702P	0	19
ERVV-2	0.0698333333333333	19
ZNF160	0	19
ZNF415	0	19
ZNF347	0	19
ZNF665	0	19
ZNF818P	0	19
ZNF677	0	19
VN1R2	0	19
VN1R4	0	19
FAM90A27P	0	19
BIRC8	0	19
ZNF845	0	19
ZNF525	0	19
ZNF765	0	19
ZNF765-ZNF761	0	19
TPM3P9	0	19
ZNF761	0	19
ZNF813	0	19
ZNF331	0.0366666666666667	19
LOC284379	0	19
DPRX	0	19
MIR498	0	19
MIR1283-1	0.0458333333333333	19
MIR520A	0	19
MIR519B	0	19
MIR518B	0	19
MIR526A1	0	19
MIR518C	0	19
MIR519D	0	19
