chr	gene	PIP
chr5	FTMT	0
chr5	SRFBP1	0
chr5	LOX	0
chr5	ZNF474	0
chr5	LOC100505841	0
chr5	SNCAIP	0
chr5	MGC32805	0
chr5	LINC02201	0
chr5	SNX2	0
chr5	SNX24	0
chr5	PPIC	0
chr5	LOC105379152	0
chr5	PRDM6	0
chr5	CSNK1G3	0
chr5	ZNF608	0
chr5	LOC101927421	0
chr5	LINC02240	0
chr5	LINC02039	0
chr5	LOC101927488	0
chr5	GRAMD2B	0
chr5	ALDH7A1	0
chr5	PHAX	0
chr5	TEX43	0
chr5	LMNB1	0
chr5	C5orf63	0
chr5	MEGF10	0
chr5	PRRC1	0
chr5	CTXN3	0
chr5	CCDC192	0
chr5	LINC01184	0
chr5	SLC12A2	0
chr5	ISOC1	0
chr5	MIR4460	0
chr5	ADAMTS19	0
chr5	CHSY3	0
chr5	HINT1	0
chr5	LYRM7	0
chr5	CDC42SE2	0
chr5	RAPGEF6	0
chr5	FNIP1	0
chr5	MEIKIN	0
chr5	IL3	0
chr5	P4HA2-AS1	0
chr5	P4HA2	0
chr5	PDLIM4	0
chr5	SLC22A4	0
chr5	MIR3936HG	0
chr5	SLC22A5	0
chr5	IRF1-AS1	0
chr5	RAD50	0
chr5	TH2LCRR	0
chr5	IL13	0
chr5	KIF3A	0
chr5	CCNI2	0
chr5	SEPTIN8	0
chr5	SHROOM1	0
chr5	GDF9	0
chr5	UQCRQ	0
chr5	AFF4	0
chr5	ZCCHC10	0
chr5	HSPA4	0
chr5	WSPAR	0
chr5	C5orf15	0
chr5	LOC105379183	0
chr5	TCF7	0
chr5	SKP1	0
chr5	PPP2CA	0
chr5	CDKL3	0
chr5	CDKN2AIPNL	0
chr5	LOC102546229	0
chr5	LINC01843	0
chr5	JADE2	0
chr5	CAMLG	0
chr5	C5orf24	0
chr5	TXNDC15	0
chr5	CATSPER3	0
chr5	PITX1	0
chr5	C5orf66	0
chr5	C5orf66-AS2	0
chr5	MACROH2A1	0
chr5	NEUROG1	0
chr5	CXCL14	0
chr5	SLC25A48	0
chr5	IL9	0
chr5	FBXL21P	0
chr5	LECT2	0
chr5	TGFBI	0
chr5	SMAD5-AS1	0
chr5	SMAD5	0
chr5	TRPC7	0
chr5	TRPC7-AS2	0
chr5	SPOCK1	0
chr5	LOC105379192	0
chr5	HNRNPA0	0
chr5	NPY6R	0
chr5	MYOT	0
chr5	PKD2L2	0
chr5	FAM13B	0
chr5	LOC100130172	0
chr5	WNT8A	0
chr5	NME5	0
chr5	BRD8	0
chr5	KIF20A	0
chr5	GFRA3	0
chr5	LOC100128966	0
chr5	FAM53C	0
chr5	KDM3B	0
chr5	EGR1	0
chr5	ETF1	0
chr5	HSPA9	0
chr5	LOC105379194	0
chr5	CTNNA1	0
chr5	SIL1	0
chr5	SNHG4	0
chr5	MATR3	0
chr5	PAIP2	0
chr5	SPATA24	0
chr5	SMIM33	0
chr5	UBE2D2	0
chr5	CXXC5	0
chr5	PSD2-AS1	0
chr5	NRG2	0
chr5	LOC101929719	0
chr5	CYSTM1	0
chr5	HBEGF	0
chr5	SLC4A9	0
chr5	SLC35A4	0
chr5	IK	0
chr5	WDR55	0
chr5	HARS1	0
chr5	PCDHA2	0
chr5	PCDHA3	0
chr5	PCDHA4	0
chr5	PCDHA9	0
chr5	PCDHA10	0
chr5	LOC112267934	0
chr5	LOC101926905	0
chr5	PCDHB1	0
chr5	PCDHB2	0
chr5	PCDHB4	0
chr5	PCDHB5	0
chr5	PCDHB6	0
chr5	PCDHB7	0
chr5	PCDHB16	0
chr5	PCDHB11	0
chr5	PCDHB13	0
chr5	PCDHB14	0
chr5	PCDHB18P	0
chr5	PCDHB19P	0
chr5	PCDHB15	0
chr5	SLC25A2	0
chr5	TAF7	0
chr5	PCDHGA1	0
chr5	PCDHGA2	0
chr5	PCDHGB3	0
chr5	PCDHGA6	0
chr5	PCDHGB4	0
chr5	PCDHGA8	0
chr5	PCDHGB5	0
chr5	PCDHGA10	0
chr5	PCDHGA11	0
chr5	PCDHGB8P	0
chr5	DIAPH1	0
chr5	DIAPH1-AS1	0
chr5	HDAC3	0
chr5	RELL2	0
chr5	FCHSD1	0
chr5	ARAP3	0
chr5	DELE1	0
chr5	PCDH12	0
chr5	RNF14	0
chr5	GNPDA1	0
chr5	NDFIP1	0
chr5	SPRY4	0
chr5	SPRY4-AS1	0
chr5	FGF1	0
chr5	LINC01844	0
chr5	HMHB1	0
chr5	YIPF5	0
chr5	KCTD16	0
chr5	GRXCR2	0
chr5	PLAC8L1	0
chr5	LARS1	0
chr5	RBM27	0
chr5	PPP2R2B-IT1	0
chr5	STK32A-AS1	0
chr5	STK32A	0
chr5	DPYSL3	0
chr5	JAKMIP2-AS1	0
chr5	JAKMIP2	0
chr5	SPINK1	0
chr5	SCGB3A2	0
chr5	C5orf46	0
chr5	SPINK5	0
chr5	SPINK14	0
chr5	SPINK6	0
chr5	MARCOL	0
chr5	LOC102546294	0
chr5	FBXO38	0
chr5	HTR4	0
chr5	SH3TC2-DT	0
chr5	ABLIM3	0
chr5	AFAP1L1	0
chr5	GRPEL2-AS1	0
chr5	PCYOX1L	0
chr5	IL17B	0
chr5	CARMN	0
chr5	CSNK1A1	0
chr5	ARHGEF37	0
chr5	PPARGC1B	0
chr5	SLC26A2	0
chr5	TIGD6	0
chr5	PDGFRB	0
chr5	CDX1	0
chr5	SLC6A7	0
chr5	ARSI	0
chr5	TCOF1	0
chr5	CD74	0
chr5	NDST1-AS1	0
chr5	NDST1	0
chr5	RBM22	0
chr5	SMIM3	0
chr5	ZNF300P1	0
chr5	GPX3	0
chr5	TNIP1	0
chr5	ANXA6	0
chr5	CCDC69	0
chr5	LOC105378230	0
chr5	SLC36A3	0
chr5	SLC36A2	0
chr5	FAT2	0
chr5	SPARC	0
chr5	CLMAT3	0
chr5	ATOX1	0
chr5	LOC100652758	0
chr5	GLRA1	0
chr5	LINC01933	0
chr5	NMUR2	0
chr5	GRIA1	0
chr5	LINC01861	0
chr5	FAM114A2	0
chr5	GALNT10	0
chr5	SAP30L-AS1	0
chr5	SAP30L	0
chr5	LARP1	0
chr5	FAXDC2	0
chr5	MRPL22	0
chr5	SGCD	0
chr5	PPP1R2B	0
chr5	TIMD4	0
chr5	HAVCR2	0
chr5	MED7	0
chr5	FAM71B	0
chr5	ITK	0
chr5	CYFIP2	0
chr5	FNDC9	0
chr5	LOC102724404	0
chr5	NIPAL4	0
chr5	ADAM19	0
chr5	SOX30	0
chr5	C5orf52	0
chr5	LSM11	0
chr5	CLINT1	0
chr5	LINC02227	0
chr5	EBF1	0
chr5	LINC01932	0
chr5	UBLCP1	0
chr5	IL12B	0
chr5	LOC285626	0
chr5	LINC01845	0
chr5	LINC01847	0
chr5	TTC1	0
chr5	PWWP2A	0
chr5	FABP6	0
chr5	CCNJL	0
chr5	C1QTNF2	0
chr5	SLU7	0
chr5	PTTG1	0
chr5	MIR3142HG	0
chr5	LINC02159	0
chr5	GABRB2	0
chr5	GABRA6	0
chr5	GABRA1	0
chr5	LINC01202	0
chr5	GABRG2	0
chr5	NUDCD2	0
chr5	HMMR	0
chr5	HMMR-AS1	0
chr5	MAT2B	0
chr5	LINC02143	0
chr5	LOC102546299	0
chr5	LINC01947	0
chr5	TENM2	0
chr5	LOC101927908	0
chr5	WWC1	0
chr5	RARS1	0
chr5	SLIT3	0
chr5	SLIT3-AS2	0
chr5	SLIT3-AS1	0
chr5	SPDL1	0
chr5	DOCK2	0
chr5	INSYN2B	0
chr5	FOXI1	0
chr5	C5orf58	0
chr5	LCP2	0
chr5	LINC01366	0
chr5	KCNIP1	0
chr5	KCNMB1	0
chr5	KCNIP1-OT1	0
chr5	KCNIP1-AS1	0
chr5	RANBP17	0
chr5	SNORA70J	0
chr5	NPM1	0
chr5	FGF18	0
chr5	SMIM23	0
chr5	FBXW11	0
chr5	EFCAB9	0
chr5	LOC100288254	0
chr5	SH3PXD2B	0
chr5	LOC101928093	0
chr5	DUSP1	0
chr5	ERGIC1	0
chr5	LOC100268168	0
chr5	ATP6V0E1	0
chr5	BNIP1	0
chr5	NKX2-5	0
chr5	MIR12118	0
chr5	STC2	0
chr5	LOC285593	0
chr5	LINC01942	0
chr5	LINC01484	0
chr5	CPEB4	0
chr5	C5orf47	0
chr5	NSG2	0
chr5	LINC01411	0
chr5	MSX2	0
chr5	MIR4634	0
chr5	CPLX2	0
chr5	LOC100996385	0
chr5	FAM153B	0
chr5	LOC100507387	0
chr5	LOC643201	0
chr5	KIAA1191	0
chr5	ARL10	0
chr5	CLTB	0
chr5	FAF2	0
chr5	CDHR2	0
chr5	GPRIN1	0
chr5	SNCB	0
chr5	HK3	0
chr5	UIMC1	0
chr5	ZNF346	0
chr5	NSD1	0
chr5	LMAN2	0
chr5	RGS14	0
chr5	SLC34A1	0
chr5	F12	0
chr5	PRR7	0
chr5	DBN1	0
chr5	DOK3	0
chr5	DDX41	0
chr5	FAM193B	0
chr5	TMED9	0
chr5	B4GALT7	0
chr5	LOC202181	0
chr5	FAM153A	0
chr5	LOC728554	0
chr5	LOC100128340	0
chr5	PROP1	0
chr5	FAM153CP	0
chr5	N4BP3	0
chr5	RMND5B	0
chr5	GMCL2	0
chr5	HNRNPAB	0
chr5	PHYKPL	0
chr5	COL23A1	0
chr5	CLK4	0
chr5	ZNF354A	0
chr5	AACSP1	0
chr5	ZNF354B	0
chr5	ZNF454	0
chr5	GRM6	0
chr5	ZNF879	0
chr5	ZNF354C	0
chr5	ADAMTS2	0
chr5	RUFY1	0
chr5	RUFY1-AS1	0
chr5	C5orf60	0
chr5	LOC105377763	0
chr5	CBY3	0
chr5	CANX	0
chr5	MAML1	0
chr5	MGAT4B	0
chr5	MRNIP	0
chr5	RNF130	0
chr5	RASGEF1C	0
chr5	GFPT2	0
chr5	CNOT6	0
chr5	FLT4	0
chr5	LINC02222	0
chr5	MGAT1	0
chr5	LINC00847	0
chr5	ZFP62	0
chr5	BTNL8	0
chr5	BTNL3	0
chr5	BTNL9	0
chr5	OR2V2	0
chr5	TRIM7	0
chr5	TRIM41	0
chr5	TRIM52	0
chr6	LINC00266-3	0
chr6	LOC285766	0
chr6	IRF4	0
chr6	EXOC2	0
chr6	LOC101927691	0
chr6	LINC01622	0
chr6	GMDS	0
chr6	GMDS-DT	0
chr6	LINC01600	0
chr6	LINC02521	0
chr6	MYLK4	0
chr6	WRNIP1	0
chr6	SERPINB1	0
chr6	SERPINB9P1	0
chr6	LOC101927730	0
chr6	SERPINB9	0
chr6	SERPINB6	0
chr6	LINC01011	0
chr6	NQO2	0
chr6	HTATSF1P2	0
chr6	LOC101927759	0
chr6	RIPK1	0
chr6	BPHL	0
chr6	TUBB2A	0
chr6	LINC02525	0
chr6	TUBB2B	0
chr6	LOC100422781	0
chr6	PSMG4	0
chr6	LOC643327	0
chr6	PXDC1	0
chr6	FAM50B	0
chr6	PRPF4B	0
chr6	FAM217A	0
chr6	C6orf201	0
chr6	ECI2-DT	0
chr6	LOC102724096	0
chr6	LINC02533	0
chr6	CDYL	0
chr6	LYRM4-AS1	0
chr6	LYRM4	0
chr6	FARS2	0
chr6	LOC101927972	0
chr6	LOC101927950	0
chr6	NRN1	0
chr6	F13A1	0
chr6	LY86-AS1	0
chr6	LY86	0
chr6	RREB1	0
chr6	SSR1	0
chr6	CAGE1	0
chr6	RIOK1	0
chr6	DSP	0
chr6	SNRNP48	0
chr6	BMP6	0
chr6	BLOC1S5-TXNDC5	0
chr6	TXNDC5	0
chr6	EEF1E1-BLOC1S5	0
chr6	SLC35B3	0
chr6	LOC100506207	0
chr6	TFAP2A	0
chr6	LINC00518	0
chr6	MIR5689HG	0
chr6	GCNT2	0
chr6	C6orf52	0
chr6	PAK1IP1	0
chr6	TMEM14B	0
chr6	MAK	0
chr6	GCM2	0
chr6	LOC101928191	0
chr6	ELOVL2	0
chr6	ELOVL2-AS1	0
chr6	SMIM13	0
chr6	ERVFRD-1	0
chr6	NEDD9	0
chr6	ADTRP	0
chr6	LOC101928253	0
chr6	HIVEP1	0
chr6	EDN1	0
chr6	LINC02530	0
chr6	PHACTR1	0
chr6	LOC100130357	0
chr6	TBC1D7-LOC100130357	0
chr6	GFOD1	0
chr6	NOL7	0
chr6	RANBP9	0
chr6	MCUR1	0
chr6	RNF182	0
chr6	LINC01108	0
chr6	JARID2	0
chr6	DTNBP1	0
chr6	MYLIP	0
chr6	GMPR	0
chr6	ATXN1	0
chr6	STMND1	0
chr6	RBM24	0
chr6	CAP2	0
chr6	FAM8A1	0
chr6	NUP153	0
chr6	KIF13A	0
chr6	NHLRC1	0
chr6	TPMT	0
chr6	KDM1B	0
chr6	DEK	0
chr6	RNF144B	0
chr6	MIR548A1HG	0
chr6	LOC101928519	0
chr6	LOC105374960	0
chr6	LNC-LBCS	0
chr6	ID4	0
chr6	MBOAT1	0
chr6	E2F3	0
chr6	CDKAL1	0
chr6	SOX4	0
chr6	PRL	0
chr6	HDGFL1	0
chr6	LOC105374972	0
chr6	NRSN1	0
chr6	DCDC2	0
chr6	MRS2	0
chr6	GPLD1	0
chr6	ALDH5A1	0
chr6	KIAA0319	0
chr6	TDP2	0
chr6	ACOT13	0
chr6	C6orf62	0
chr6	GMNN	0
chr6	RIPOR2	0
chr6	CARMIL1	0
chr6	SCGN	0
chr6	H2AC1	0
chr6	H2AC2P	0
chr6	SLC17A4	0
chr6	SLC17A1	0
chr6	SLC17A3	0
chr6	SLC17A2	0
chr6	TRIM38	0
chr6	H1-1	0
chr6	H4C1	0
chr6	H4C2	0
chr6	H3C3	0
chr6	HFE	0
chr6	H2BC4	0
chr6	H2AC6	0
chr6	H2BC5	0
chr6	H2BC6	0
chr6	H3C4	0
chr6	H3C6	0
chr6	H3C8	0
chr6	H4C8	0
chr6	BTN3A2	0
chr6	BTN3A1	0
chr6	BTN3A3	0
chr6	BTN2A1	0
chr6	BTN1A1	0
chr6	HMGN4	0
chr6	LOC105374988	0
chr6	ABT1	0
chr6	ZNF322	0
chr6	GUSBP2	0
chr6	LINC00240	0
chr6	H2BC11	0
chr6	H2BC12	0
chr6	PRSS16	0
chr6	POM121L2	0
chr6	VN1R10P	0
chr6	ZNF204P	0
chr6	ZNF391	0
chr6	LINC01012	0
chr6	H4C12	0
chr6	H2BC15	0
chr6	H3C12	0
chr6	OR2B2	0
chr6	OR2B6	0
chr6	OR1F12	0
chr6	ZSCAN12P1	0
chr6	ZSCAN16-AS1	0
chr6	ZNF192P1	0
chr6	TOB2P1	0
chr6	ZSCAN9	0
chr6	ZKSCAN4	0
chr6	NKAPL	0
chr6	ZSCAN26	0
chr6	PGBD1	0
chr6	ZSCAN31	0
chr6	ZKSCAN3	0
chr6	ZSCAN12	0
chr6	ZSCAN23	0
chr6	GPX6	0
chr6	GPX5	0
chr6	ZBED9	0
chr6	LINC01623	0
chr6	HCG14	0
chr6	TRIM27	0
chr6	LINC01556	0
chr6	LOC100129636	0
chr6	OR2J1	0
chr6	OR2J3	0
chr6	OR2J2	0
chr6	LOC101929006	0
chr6	OR14J1	0
chr6	OR12D2	0
chr6	OR11A1	0
chr6	OR2H1	0
chr6	LINC01015	0
chr6	UBD	0
chr6	OR2H2	0
chr6	GABBR1	0
chr6	MOG	0
chr6	HLA-F	0
chr6	HLA-F-AS1	0
chr6	IFITM4P	0
chr6	HLA-V	0
chr6	HLA-G	0
chr6	ZNRD1ASP	0
chr6	HCP5B	0
chr6	HLA-J	0
chr6	PPP1R11	0
chr6	RNF39	0
chr6	TRIM31-AS1	0
chr6	TRIM40	0
chr6	TRIM26	0
chr6	HCG17	0
chr6	HLA-L	0
chr6	HCG18	0
chr6	ABCF1	0
chr6	MRPS18B	0
chr6	ATAT1	0
chr6	C6orf136	0
chr6	DHX16	0
chr6	PPP1R18	0
chr6	NRM	0
chr6	MDC1	0
chr6	MDC1-AS1	0
chr6	TUBB	0
chr6	FLOT1	0
chr6	HCG20	0
chr6	LINC00243	0
chr6	DDR1	0
chr6	GTF2H4	0
chr6	VARS2	0
chr6	SFTA2	0
chr6	MUCL3	0
chr6	HCG21	0
chr6	MUC22	0
chr6	C6orf15	0
chr6	PSORS1C1	0
chr6	PSORS1C2	0
chr6	TCF19	0
chr6	POU5F1	0
chr6	PSORS1C3	0
chr6	HCG27	0
chr6	HLA-C	0
chr6	LINC02571	0
chr6	HLA-B	0
chr6	MICA-AS1	0
chr6	MICA	0
chr6	LINC01149	0
chr6	HCP5	0
chr6	HCG26	0
chr6	MICB-DT	0
chr6	MICB	0
chr6	LOC100287329	0
chr6	LST1	0
chr6	NCR3	0
chr6	AIF1	0
chr6	PRRC2A	0
chr6	BAG6	0
chr6	GPANK1	0
chr6	LY6G5B	0
chr6	LY6G5C	0
chr6	ABHD16A	0
chr6	LY6G6F-LY6G6D	0
chr6	LY6G6C	0
chr6	CLIC1	0
chr6	MSH5-SAPCD1	0
chr6	VWA7	0
chr6	VARS1	0
chr6	HSPA1A	0
chr6	SLC44A4	0
chr6	EHMT2	0
chr6	ZBTB12	0
chr6	C2	0
chr6	CFB	0
chr6	NELFE	0
chr6	SKIV2L	0
chr6	STK19	0
chr6	TNXB	0
chr6	CYP21A2	0
chr6	ATF6B	0
chr6	PRRT1	0
chr6	AGPAT1	0
chr6	PBX2	0
chr6	GPSM3	0
chr6	NOTCH4	0
chr6	TSBP1-AS1	0
chr6	BTNL2	0
chr6	HLA-DRA	0
chr6	HLA-DRB1	0
chr6	HLA-DQA1	0
chr6	HLA-DQB1	0
chr6	HLA-DQA2	0
chr6	MIR3135B	0
chr6	HLA-DQB2	0
chr6	TAP1	0
chr6	LOC100294145	0
chr6	HLA-DMB	0
chr6	HLA-DMA	0
chr6	BRD2	0
chr6	HLA-DOA	0
chr6	HLA-DPA1	0
chr6	HLA-DPB1	0
chr6	HLA-DPB2	0
chr6	RXRB	0
chr6	HCG25	0
chr6	VPS52	0
chr6	WDR46	0
chr6	RGL2	0
chr6	TAPBP	0
chr6	SMIM40	0
chr6	KIFC1	0
chr6	SYNGAP1	0
chr6	ZBTB9	0
chr6	BAK1	0
chr6	GGNBP1	0
chr6	LINC00336	0
chr6	UQCC2	0
chr6	IP6K3	0
chr6	MLN	0
chr6	LINC01016	0
chr6	MIR1275	0
chr6	GRM4	0
chr6	SMIM29	0
chr6	NUDT3	0
chr6	RPS10-NUDT3	0
chr6	PACSIN1	0
chr6	SPDEF	0
chr6	ILRUN	0
chr6	SNRPC	0
chr6	UHRF1BP1	0
chr6	ANKS1A	0
chr6	TCP11	0
chr6	ZNF76	0
chr6	DEF6	0
chr6	PPARD	0
chr6	FANCE	0
chr6	RPL10A	0
chr6	TEAD3	0
chr6	TULP1	0
chr6	ARMC12	0
chr6	CLPSL2	0
chr6	CLPSL1	0
chr6	SRPK1	0
chr6	SLC26A8	0
chr6	MAPK14	0
chr6	MAPK13	0
chr6	BRPF3	0
chr6	PNPLA1	0
chr6	BNIP5	0
chr6	ETV7	0
chr6	PXT1	0
chr6	KCTD20	0
chr6	STK38	0
chr6	SRSF3	0
chr6	PANDAR	0
chr6	CDKN1A	0
chr6	RAB44	0
chr6	CPNE5	0
chr6	PPIL1	0
chr6	C6orf89	0
chr6	PI16	0
chr6	MTCH1	0
chr6	FGD2	0
chr6	TMEM217	0
chr6	RNF8	0
chr6	CMTR1	0
chr6	CCDC167	0
chr6	LINC02520	0
chr6	MDGA1	0
chr6	BTBD9	0
chr6	GLO1	0
chr6	DNAH8	0
chr6	DNAH8-AS1	0
chr6	GLP1R	0
chr6	SAYSD1	0
chr6	KCNK5	0
chr6	KCNK17	0
chr6	KCNK16	0
chr6	KIF6	0
chr6	DAAM2	0
chr6	DAAM2-AS1	0
chr6	MOCS1	0
chr6	LINC00951	0
chr6	TDRG1	0
chr6	LRFN2	0
chr6	LOC101929555	0
chr6	UNC5CL	0
chr6	APOBEC2	0
chr6	OARD1	0
chr6	ADCY10P1	0
chr6	TREML2	0
chr6	TREML4	0
chr6	TREML5P	0
chr6	TREM1	0
chr6	LINC01276	0
chr6	FOXP4-AS1	0
chr6	MDFI	0
chr6	TFEB	0
chr6	FRS3	0
chr6	USP49	0
chr6	MED20	0
chr6	BYSL	0
chr6	CCND3	0
chr6	TAF8	0
chr6	C6orf132	0
chr6	GUCA1B	0
chr6	MRPS10	0
chr6	TRERF1	0
chr6	PRPH2	0
chr6	TBCC	0
chr6	BICRAL	0
chr6	LOC401261	0
chr6	RPL7L1	0
chr6	PTCRA	0
chr6	CNPY3-GNMT	0
chr6	PPP2R5D	0
chr6	MEA1	0
chr6	KLHDC3	0
chr6	RRP36	0
chr6	CUL7	0
chr6	MRPL2	0
chr6	KLC4	0
chr6	SRF	0
chr6	CUL9	0
chr6	DNPH1	0
chr6	TTBK1	0
chr6	ABCC10	0
chr6	TJAP1	0
chr6	YIPF3	0
chr6	XPO5	0
chr6	POLH	0
chr6	GTPBP2	0
chr6	MAD2L1BP	0
chr6	RSPH9	0
chr6	MRPS18A	0
chr6	VEGFA	0
chr6	LINC02537	0
chr6	LINC01512	0
chr6	MRPL14	0
chr6	TMEM63B	0
chr6	MYMX	0
chr6	SLC29A1	0
chr6	HSP90AB1	0
chr6	NFKBIE	0
chr6	TMEM151B	0
chr6	TCTE1	0
chr6	AARS2	0
chr6	SPATS1	0
chr6	CDC5L	0
chr6	LOC105375075	0
chr6	SUPT3H	0
chr6	RUNX2	0
chr6	CLIC5	0
chr6	ENPP4	0
chr6	ENPP5	0
chr6	RCAN2	0
chr6	LOC101926915	0
chr6	LOC101926898	0
chr6	CYP39A1	0
chr6	SLC25A27	0
chr6	LOC101926934	0
chr6	TDRD6	0
chr6	PLA2G7	0
chr6	ANKRD66	0
chr6	ADGRF5	0
chr6	ADGRF5-AS1	0
chr6	ADGRF1	0
chr6	TNFRSF21	0
chr6	CD2AP	0
chr6	ADGRF4	0
chr6	PTCHD4	0
chr6	MMUT	0
chr6	GLYATL3	0
chr6	RHAG	0
chr6	CRISP2	0
chr6	CRISP3	0
chr6	LOC101927020	0
chr6	CRISP1	0
chr6	DEFB133	0
chr6	DEFB112	0
chr6	TFAP2B	0
chr6	LINCMD1	0
chr6	IL17A	0
chr6	MCM3	0
chr6	PAQR8	0
chr6	EFHC1	0
chr6	TRAM2	0
chr6	TRAM2-AS1	0
chr6	TMEM14A	0
chr6	GSTA7P	0
chr6	GSTA2	0
chr6	GSTA1	0
chr6	GSTA5	0
chr6	GSTA3	0
chr6	GSTA4	0
chr6	CILK1	0
chr6	FBXO9	0
chr6	GCM1	0
chr6	ELOVL5	0
chr6	LINC01564	0
chr6	LRRC1	0
chr6	LOC101927189	0
chr6	MLIP-IT1	0
chr6	TINAG	0
chr6	FAM83B	0
chr6	HCRTR2	0
chr6	GFRAL	0
chr6	BMP5	0
chr6	COL21A1	0
chr6	DST	0
chr6	DST-AS1	0
chr6	BEND6	0
chr6	KIAA1586	0
chr6	ZNF451-AS1	0
chr6	RAB23	0
chr6	PRIM2	0
chr6	GUSBP4	0
chr6	LINC00680-GUSBP4	0
chr6	MTRNR2L9	0
chr6	LGSN	0
chr6	PTP4A1	0
chr6	PHF3	0
chr6	EYS	0
chr6	SCAT8	0
chr6	SLC25A51P1	0
chr6	LOC102723883	0
chr6	LINC02549	0
chr6	ADGRB3	0
chr6	LMBRD1	0
chr6	COL19A1	0
chr6	COL9A1	0
chr6	FAM135A	0
chr6	B3GAT2	0
chr6	OGFRL1	0
chr6	LINC00472	0
chr6	LINC01626	0
chr6	KCNQ5	0
chr6	KCNQ5-IT1	0
chr6	KCNQ5-AS1	0
chr6	KHDC1L	0
chr6	DPPA5	0
chr6	OOEP	0
chr6	DDX43	0
chr6	CGAS	0
chr6	MTO1	0
chr6	SLC17A5	0
chr6	LOC101928489	0
chr6	CD109	0
chr6	COL12A1	0
chr6	TMEM30A	0
chr6	TMEM30A-DT	0
chr6	FILIP1	0
chr6	SENP6	0
chr6	IMPG1	0
chr6	LINC02540	0
chr6	MIR10524	0
chr6	IRAK1BP1	0
chr6	PHIP	0
chr6	HMGN3	0
chr6	HMGN3-AS1	0
chr6	LCAL1	0
chr6	LCA5	0
chr6	SH3BGRL2	0
chr6	LINC01621	0
chr6	ELOVL4	0
chr6	TTK	0
chr6	BCKDHB	0
chr6	TPBG	0
chr6	UBE3D	0
chr6	DOP1A	0
chr6	PGM3	0
chr6	ME1	0
chr6	PRSS35	0
chr6	SNAP91	0
chr6	LOC105377879	0
chr6	CYB5R4	0
chr6	MRAP2	0
chr6	CEP162	0
chr6	LINC01611	0
chr6	TBX18-AS1	0
chr6	NT5E	0
chr6	SNX14	0
chr6	HTR1E	0
chr6	CGA	0
chr6	ZNF292	0
chr6	GJB7	0
chr6	SMIM8	0
chr6	C6orf163	0
chr6	CFAP206	0
chr6	SLC35A1	0
chr6	RARS2	0
chr6	ORC3	0
chr6	AKIRIN2	0
chr6	LOC101928911	0
chr6	SPACA1	0
chr6	CNR1	0
chr6	LOC101928936	0
chr6	PNRC1	0
chr6	SRSF12	0
chr6	PM20D2	0
chr6	GABRR1	0
chr6	GABRR2	0
chr6	UBE2J1	0
chr6	ANKRD6	0
chr6	MDN1	0
chr6	CASP8AP2	0
chr6	BACH2	0
chr6	MAP3K7	0
chr6	CASC6	0
chr6	TSG1	0
chr6	MANEA	0
chr6	FUT9	0
chr6	UFL1	0
chr6	FHL5	0
chr6	GPR63	0
chr6	NDUFAF4	0
chr6	KLHL32	0
chr6	MMS22L	0
chr6	LOC101927314	0
chr6	PNKY	0
chr6	POU3F2	0
chr6	FBXL4	0
chr6	FAXC	0
chr6	COQ3	0
chr6	PNISR	0
chr6	LOC101927365	0
chr6	USP45	0
chr6	TSTD3	0
chr6	CCNC	0
chr6	MCHR2	0
chr6	MCHR2-AS1	0
chr6	SIM1	0
chr6	ASCC3	0
chr6	GRIK2	0
chr6	HACE1	0
chr6	LIN28B	0
chr6	BVES	0
chr6	POPDC3	0
chr6	PREP	0
chr6	ATG5	0
chr6	CRYBG1	0
chr6	LOC105377924	0
chr6	RTN4IP1	0
chr6	LINC02532	0
chr6	MTRES1	0
chr6	BEND3	0
chr6	PDSS2	0
chr6	SOBP	0
chr6	SCML4	0
chr6	NR2E1	0
chr6	SNX3	0
chr6	AFG1L	0
chr6	FOXO3	0
chr6	LINC00222	0
chr6	ARMC2	0
chr6	SESN1	0
chr6	CCDC162P	0
chr6	CD164	0
chr6	PPIL6	0
chr6	MICAL1	0
chr6	ZBTB24	0
chr6	AK9	0
chr6	FIG4	0
chr6	WASF1	0
chr6	CDC40	0
chr6	DDO	0
chr6	SLC22A16	0
chr6	CDK19	0
chr6	AMD1	0
chr6	GTF3C6	0
chr6	RPF2	0
chr6	SLC16A10	0
chr6	MFSD4B	0
chr6	REV3L	0
chr6	TRAF3IP2	0
chr6	FYN	0
chr6	CCN6	0
chr6	TUBE1	0
chr6	FAM229B	0
chr6	LAMA4	0
chr6	LAMA4-AS1	0
chr6	LINC02518	0
chr6	LINC02541	0
chr6	MARCKS	0
chr6	LINC02880	0
chr6	HDAC2	0
chr6	LINC02534	0
chr6	FRK	0
chr6	NT5DC1	0
chr6	DSE	0
chr6	TSPYL1	0
chr6	TRAPPC3L	0
chr6	CALHM4	0
chr6	RWDD1	0
chr6	ZUP1	0
chr6	KPNA5	0
chr6	GPRC6A	0
chr6	RFX6	0
chr6	VGLL2	0
chr6	ROS1	0
chr6	DCBLD1	0
chr6	GOPC	0
chr6	LOC101927919	0
chr6	NUS1	0
chr6	LOC105377967	0
chr6	CEP85L	0
chr6	PLN	0
chr6	SELENOKP3	0
chr6	MCM9	0
chr6	FAM184A	0
chr6	MAN1A1	0
chr6	LOC285762	0
chr6	LOC105377975	0
chr6	TBC1D32	0
chr6	GJA1	0
chr6	HSF2	0
